x_mean,y_mean,z_mean,x_sd,y_sd,z_sd,label,activity,position,by
3.167465926666667,-8.204062446666667,3.2696216866666665,1.0619186043550617,1.591855583972065,1.8566693359799855,2,walk,front,benz
2.8685008400000003,-8.27860434,4.56460516,1.1225970858646905,1.7413697820639231,0.6919063327205566,2,walk,front,benz
3.5109645240000003,-8.694409793333334,2.9910877153333337,1.849377092565237,2.3123058781891195,1.5412559690717347,2,walk,front,benz
2.131383413333333,-8.577250200000002,3.3301169999999995,0.6683055257530429,1.002815435542876,0.462498774190263,2,walk,front,benz
3.1586869313333334,-8.74277432,4.131879882000001,1.6266876724742119,2.1757678957586037,2.4676385214561476,2,walk,front,benz
2.9840645399999994,-7.754736873333334,3.850632342666666,0.9132674441307905,1.1323884928820986,1.4572322835202478,2,walk,front,benz
3.5955622606666666,-9.12569876,3.909850833333333,1.7256667946640523,2.1595438176905413,1.7968254302192197,2,walk,front,benz
2.8059304,-8.408374033333333,2.8464735399999994,1.0572356371841893,0.9302444377231871,0.8416917897172175,2,walk,front,benz
2.584380259999999,-8.7210662,4.105862066666666,1.1857801230809584,1.8865366105520054,1.7720704876705609,2,walk,front,benz
2.979754806666667,-7.838217206666667,3.5064952466666663,0.9330717869385265,1.2160118674612372,1.3749674986552634,2,walk,front,benz
3.59013526,-9.103511673333335,4.418713956,1.4728666110215392,1.8223343570873813,2.1203325310750105,2,walk,front,benz
2.9819894600000008,-8.465357586666668,2.5968304466666665,1.3394971303865701,0.6668882410255406,1.0621388954983941,2,walk,front,benz
2.4499815799999998,-8.785232939999998,4.15662074,1.0550924634779,2.1744624190299775,2.0865665668923246,2,walk,front,benz
2.6239655933333337,-7.64029058,4.0305221866666665,1.089066676015128,1.5182266363575097,1.9527275971089595,2,walk,front,benz
4.009931506666668,-9.067597546666665,4.001631286666667,1.614272560810487,2.1791954227763832,1.7097475701253226,2,walk,front,benz
3.1101629793333334,-8.156655893333333,3.3665099533333334,1.3708625114213855,0.5504992412276245,0.8935336197785565,2,walk,front,benz
2.3803880286666668,-9.014285026666668,3.7471996666666665,1.2173772137845427,2.51782729676432,1.404779599615604,2,walk,front,benz
2.417100212,-7.959686793333334,3.917193188666667,1.0030512832995069,1.4107153146851645,1.8665255527766877,2,walk,front,benz
4.617279213333334,-9.40375364,3.49787592,1.3178793307923298,1.9536174502609256,1.420323883237019,2,walk,front,benz
3.136180726666666,-7.979958386666668,3.1751276666666666,1.1690951776846157,0.6879409248446845,1.226055018215632,2,walk,front,benz
2.37272632,-9.377576433333337,2.5277157379999995,0.9211563894854049,1.835201322348318,1.3899842756400582,2,walk,front,benz
2.759002686666667,-7.7236113600000005,4.236270136666667,0.8028825012564594,1.3594295289977572,2.3442008742148053,2,walk,front,benz
3.934591606666666,-9.588432033333332,3.4527039133333335,1.2394297389445565,1.426373142489601,1.210114997017104,2,walk,front,benz
3.1395327866666665,-8.12616884,2.8161459980000005,0.970644629126997,0.3306279625472536,1.374892848770656,2,walk,front,benz
2.6167827133333335,-9.9411886,2.374482199733334,1.3609968225255002,1.1554557646686932,1.098276522648046,2,walk,front,benz
2.8335443959999997,-7.878121833333334,2.9974724597999995,1.3105865396627019,1.4876067716558214,2.0467784155428452,2,walk,front,benz
3.363956066666667,-8.986990293333331,3.86260372,1.2448521268766155,1.917817574563817,0.8235357482377956,2,walk,front,benz
3.652226795333334,-8.497121853333333,2.649664150666667,1.619377992854068,1.5927973314926505,1.7938503684199587,2,walk,front,benz
2.30169618,-9.280049499999999,2.7352195533333328,0.4983861352936717,1.539489136513555,0.6092246527718874,2,walk,front,benz
3.4726562133333325,-8.579484793333334,2.9074476886666667,1.3513172199529728,2.2282109906862213,2.3346862152937278,2,walk,front,benz
2.6753626766666665,-7.698391533333334,3.9912560866666666,1.2791171151599001,1.1224832496683805,0.8957234783685678,2,walk,front,benz
3.7299609353333336,-9.174541873333334,3.419662896,1.8708330328446323,2.2572533412554727,2.310629109833407,2,walk,front,benz
2.7637912400000006,-8.719470133333335,2.802897708,1.0331017659324182,0.8550027415321223,1.0810267893407268,2,walk,front,benz
3.1671467066666668,-8.759055400000001,3.4388170773333333,1.2072366877164071,2.407091444249977,2.2878340436312645,2,walk,front,benz
2.9261230313333333,-7.749309793333333,3.9653978993333334,1.501193906237907,1.2327797903225353,1.7925250677232802,2,walk,front,benz
3.8661153333333336,-9.148524153333334,3.4134377250400005,1.6489421254130228,2.398663358953233,2.059679446715988,2,walk,front,benz
3.0463156199999997,-8.357615273333334,2.62364632,1.2476418634971633,0.7398472640621214,0.5978268432451981,2,walk,front,benz
2.927080754666667,-8.689142680000002,3.893569706666667,1.546278116705043,2.4209332241361534,2.1238825978015083,2,walk,front,benz
2.89962644,-7.918345799999999,3.4723369360000005,1.2202548050079087,1.8096062683779583,1.9561977390443437,2,walk,front,benz
3.969388356666666,-9.422429033333334,3.5778446533333326,1.9933588651683738,2.359369746443868,1.494987672254713,2,walk,front,benz
2.720534666666667,-8.285787000000001,2.1929960933333335,0.7267281492637114,0.4974848857975023,0.7678562234266363,2,walk,front,benz
3.392687366666666,-9.106544426666666,3.38805844,1.526642365846939,2.529295586529054,1.7554395318353584,2,walk,front,benz
2.226994793333333,-7.89264718,3.322455345066667,1.4100597154017727,1.6943982576198398,1.8805902879899228,2,walk,front,benz
4.506025200000001,-9.525382733333336,3.2606830184,1.016337132424403,1.8269024437348063,2.315348756441942,2,walk,front,benz
3.056850437,-7.984427626666666,3.06690642,1.8059824332640808,1.219718608704393,1.548112607320439,2,walk,front,benz
3.302822346666667,-9.58220702666667,2.9009033680000003,0.922917154111951,1.7816534584165324,1.4494308848510178,2,walk,front,benz
2.260355077666667,-7.689293300000001,3.707614318333333,1.3006915829719945,1.7080765183320903,2.2174480119237,2,walk,front,benz
4.044089773333334,-9.114684833333333,3.86148638,0.7533407172796833,1.5903402368323771,1.102343082634944,2,walk,front,benz
3.549592194,-7.862638826666666,3.0388135866666675,1.6941519896935615,1.508006651421286,1.4352537195788615,2,walk,front,benz
2.7674624466666673,-9.4857976,3.282231546666666,0.5414804716984893,1.6063809240280145,0.475240433544046,2,walk,front,benz
3.1020224626666666,-7.999112479999999,3.0177439340000003,1.3856481155194211,1.6978662407679168,2.5107373219163804,2,walk,front,benz
3.5171897466666664,-8.115474333333333,4.499001953333333,1.0627891478390796,1.6043073906921217,0.5324945201568595,2,walk,front,benz
3.8659557866666665,-8.670786426666666,3.0351423666666664,1.660670027756401,1.9053215418891674,1.498395998196824,2,walk,front,benz
2.478234066666667,-8.749797480000002,2.98677802,0.5708249280313007,1.2564618781251649,0.421176516513155,2,walk,front,benz
3.4057761133333324,-8.402946646666669,4.331083395333334,1.0133553530874397,2.0551973310178497,2.3311594698837834,2,walk,front,benz
2.834182889333333,-7.869981193333334,4.132358686666667,1.3576447533528126,1.2787750051969897,0.9061194834983068,2,walk,front,benz
3.5577327133333325,-8.658655419999999,3.7243742799999997,1.58885843077678,1.919787506645398,1.7494454611328156,2,walk,front,benz
2.9677834199999995,-8.498079453333334,3.1297960133333333,0.7301909446132099,0.9081905825652062,0.5653257783970643,2,walk,front,benz
3.473773506666667,-8.466474953333334,3.916874006666667,1.1600413375334995,1.72827356632018,1.8824646830331035,2,walk,front,benz
2.8694585466666664,-7.56415254,4.253189760000001,1.1895474106650732,0.7372170535858609,0.737123933701645,2,walk,front,benz
3.553423066666667,-8.692494406666667,4.214881353333334,0.9217704269731,1.8556357118460272,1.554071088481789,2,walk,front,benz
2.69595344,-8.470146133333333,2.5808686400000003,1.3060271453170076,0.5213716110160712,0.9270943647475836,2,walk,front,benz
2.8959551733333333,-8.950757013333334,3.8105681066666666,1.0759061667592336,2.242873979193503,1.8557407622376048,2,walk,front,benz
2.4645068866666673,-8.023055280000001,3.2000281406666664,1.1036099600107958,1.5291969375289314,1.4935938297950013,2,walk,front,benz
4.009612213333334,-8.882759573333333,3.919108632,1.362030852026981,2.0744790203001533,1.786152793999075,2,walk,front,benz
3.1235709,-8.358413313333333,3.0811124199999997,1.3854482957055292,0.6995275641114042,1.4718459507620225,2,walk,front,benz
3.0097630266666666,-9.026575686666666,3.503302900000001,1.0829620077004993,1.9424155709113866,1.0633438154325299,2,walk,front,benz
2.8282770133333335,-7.764154286666666,3.697239131333333,1.1574117549421299,1.5150980833359922,1.667802765111361,2,walk,front,benz
4.326773866666667,-9.30016144,3.7719405599999996,1.09968019443496,1.7347335354160267,1.173246596991408,2,walk,front,benz
2.8046535086666666,-7.896637459999999,3.0605216866666667,1.137266397154318,1.0137172820866411,1.4129982030412405,2,walk,front,benz
3.20673208,-9.58364354,2.928038450666666,0.7514240711746388,1.3100870298899403,1.0703645835108235,2,walk,front,benz
2.3234043160000004,-7.560481406666667,4.099636913333334,1.0959682579866745,1.5171922217983513,1.8719900858274243,2,walk,front,benz
4.11575838,-9.369914626666667,4.00993148,1.3024012692237517,1.9911868800023893,1.358274288833779,2,walk,front,benz
3.5487941406666663,-7.7363807666666675,3.2301959533333338,1.7341738826182564,1.284783222674854,1.560137805584112,2,walk,front,benz
2.644715946666666,-9.375022333333334,3.4017856266666664,1.0278089719887937,1.4540932899014853,0.7082777445518302,2,walk,front,benz
3.043442453333333,-7.700945519999999,3.6986757333333333,1.2637652589456991,1.8507660609104744,2.0420771034528697,2,walk,front,benz
3.2849449933333332,-8.56001128,4.83675438,1.2313454186021775,2.2656418476149467,0.8523689765660709,2,walk,front,benz
3.5017066953333336,-8.038697813333334,3.40848962,1.758873066753951,1.6351405696965442,1.2415100401655605,2,walk,front,benz
2.5111154466666665,-9.054668413333333,3.4273245533333334,0.5407974279187117,1.5891145438191256,0.54885387065933,2,walk,front,benz
2.906490026666667,-8.142449780000002,3.7468804799999997,1.427654944828969,1.717055433165254,2.499909031696349,2,walk,front,benz
3.17401032,-8.256896059999999,4.69549216,1.2335752686229846,2.081078516979414,0.7797241861754264,2,walk,front,benz
3.7973198300000006,-8.091371853333333,3.3795987400000005,1.982873821480824,1.9959144651409846,1.436901410686554,2,walk,front,benz
3.0520618933333328,-8.616037286666666,3.6030643466666676,0.4271161278502144,1.1160454823559895,0.6056776672318182,2,walk,front,benz
3.012795773333333,-8.48339456,3.7403361113333338,1.4390455271541298,2.1934791972012317,2.414272474129626,2,walk,front,benz
2.9989089800000004,-7.431828946666665,4.192694353333334,1.1611237612718368,0.8942333461711577,1.0153651560441173,2,walk,front,benz
3.8707443133333337,-8.878928913333333,4.0512725666666665,1.71058804625581,2.524614076646096,1.6650242824381063,2,walk,front,benz
3.31415516,-8.403266033333335,2.932507766666667,0.8578151900177038,0.8884352375279151,0.7345169699264639,2,walk,front,benz
2.656208465133333,-8.591136833333335,4.570510934666667,1.5266082525354325,3.0355948484615407,2.986974665834935,2,walk,front,benz
3.3251688333333336,-7.270614499999999,4.08207895,1.2405609204577777,1.5716225629458058,2.196902533292902,2,walk,front,benz
3.8929312533333333,-8.50845456,4.551197133333333,1.6377320715013624,2.0973091308245704,1.440034633211791,2,walk,front,benz
3.3325113133333333,-8.282435173333335,2.921494106666667,1.0122852100420503,0.7964798642991515,0.6270670251757571,2,walk,front,benz
2.900584099999999,-8.53112036,4.223341133333333,1.0644282852752727,2.499546502238209,1.6598501877211451,2,walk,front,benz
3.0873375333333337,-7.616986353333332,3.9441686799999998,1.385046339068271,1.7712206177187537,1.406015641463097,2,walk,front,benz
4.119748918,-8.628806706666667,4.373541933333334,1.9430136896363164,2.6339223631591393,1.5472758004570897,2,walk,front,benz
3.1984319133333328,-8.154421166666667,3.0330673666666663,0.9592469686922221,0.5284853265764363,0.7262715087933581,2,walk,front,benz
3.449830753333333,-8.764322933333334,4.0785673000000005,0.8932556142411349,2.2271497108665095,1.176484724162359,2,walk,front,benz
2.837534906666667,-7.6168265533333335,4.0179123599999995,1.073353642113308,1.2871871852256445,1.5976633171895773,2,walk,front,benz
4.4083388333333335,-8.545645613333333,4.23275866,1.0768999821499339,2.3506800862952053,1.4474231916821776,2,walk,front,benz
2.493557433333334,-8.097596953333333,3.5264475533333335,1.2675970446109115,1.0596268524294263,1.6389031373862535,2,walk,front,benz
3.354857893333333,-9.161612626666665,3.42524954,0.7126418729382957,2.0235190707329096,0.7712303782552896,2,walk,front,benz
2.2940344913333335,-7.550425439999999,4.602275006666667,1.3751601966839546,1.6914230347145331,1.7798087056058973,2,walk,front,benz
4.15518418,-9.1620917,4.17082668,0.8883708799425071,2.2220755347571997,1.4449162738904116,2,walk,front,benz
2.7408061766666667,-7.654177313333333,3.884790673333334,1.4037550395544343,1.2077313197265482,1.126372499904736,2,walk,front,benz
2.9657083999999996,-9.189545933333335,3.3234129866666673,0.6590164870574461,2.2444369366174843,1.4477143470151508,2,walk,front,benz
2.378472594666667,-7.030548520000002,5.237396266666667,1.5511049393858576,1.6151262116447511,2.4921703848761716,2,walk,front,benz
4.121185413333333,-8.981403599999998,4.303469566666666,1.382423492107005,2.6017907219952527,1.4060643566570543,2,walk,front,benz
3.60641636,-7.760961913333333,3.466909926666666,1.2838077413485445,0.967047701814064,1.5661498722672536,2,walk,front,benz
2.9366578333333333,-8.762886146666666,3.4710599466666663,0.5396397410964858,2.4861313332742268,1.1722786140425423,2,walk,front,benz
2.066418786666667,-7.017140646666666,5.441228928666666,1.7750237106712805,2.154064418274521,2.760626421181444,2,walk,front,benz
5.2099419266666676,-9.162730106666666,4.332999020000001,1.0807591010814241,2.460931027659879,1.8553413399923455,2,walk,front,benz
2.5160635706666667,-7.750427173333334,3.5695444733333344,0.9144271047824091,0.6271083153405609,0.6974305346097861,2,walk,front,benz
3.1594850333333335,-8.831043413333333,3.66244236,0.8116590610103197,2.3847077544636623,1.4810635216000012,2,walk,front,benz
1.953089766,-7.459762206666667,4.730767788666666,1.2432362655826668,1.5981218343844759,2.0015118485249332,2,walk,front,benz
3.8418533800000003,-8.845089766666666,4.496128906666667,1.349713679325839,1.691939026603851,1.8527780338133195,2,walk,front,benz
3.1607619800000006,-7.750746340000001,4.497086553333333,1.48001458166894,0.871595025669793,1.7654410347886365,2,walk,front,benz
2.73601762,-9.10462894,3.5534230066666668,1.3291067309931164,2.2439538367372345,1.4324667913492006,2,walk,front,benz
1.9786287154666669,-7.161275866666665,5.25623133,1.242615397189499,1.7355514470585973,2.568642972891044,2,walk,front,benz
3.8827156733333337,-8.846366579999998,4.544333633333333,1.1606803730699171,1.8211508513247976,1.5624866017656676,2,walk,front,benz
3.192526062666667,-7.728240153333335,4.274099813333333,1.2668370291057076,1.4901632155777962,1.8980447600867705,2,walk,front,benz
2.2340180199999997,-9.240943093333332,3.97226156,0.5371928745565309,1.4220891438860708,0.4170885729920701,2,walk,front,benz
2.865468106666667,-7.1842610066666674,4.548962526666667,1.5456250710056514,1.8813983649247397,1.7541346994090903,2,walk,front,benz
3.8528670999999997,-8.892975253333333,5.12933472,1.1024441416440047,2.1041144912690566,1.2821376183493531,2,walk,front,benz
3.1063321533333337,-7.5432425333333315,3.9781674,1.2663695639405714,1.5126578477486377,1.7240624042404389,2,walk,front,benz
2.699145813333333,-9.162889640000001,4.14097808,0.9488803868830872,1.6201683147370023,1.0254960688350505,2,walk,front,benz
2.469295413333333,-7.01107532,4.706984713333333,1.31100629346745,1.6492184705401922,2.64797232284699,2,walk,front,benz
3.38502568,-8.329362813333333,5.640113313333333,1.054208707836147,1.9272227236096373,0.8939116434504448,2,walk,front,benz
3.6713809733333327,-7.6123573066666665,3.99508692,1.6223307016038817,1.4085659469723022,1.7038990479903935,2,walk,front,benz
2.2523741533333332,-9.015083199999998,4.73204466,0.7446494139465295,1.5467832666073462,0.699782593403841,2,walk,front,benz
2.64519481,-7.189049626666667,4.395569273333334,1.2502586479370963,1.3256942352589736,2.079696256556454,2,walk,front,benz
3.061319793333333,-7.77085836,5.890394886666667,1.1876560928705229,1.8231045832549875,0.4161959542601932,2,walk,front,benz
4.201952306666667,-7.848911686666667,4.528691006666666,1.495338358270965,1.7773817887833834,1.3654994254335566,2,walk,front,benz
1.9269123733333335,-8.87653444,4.39620778,0.6006318564233544,1.605707855285816,0.7522177319609599,2,walk,front,benz
3.0461559839999994,-7.68562214,4.024297113333334,1.4984571527852377,1.7233011757171004,2.2076419969027365,2,walk,front,benz
2.9487888600000005,-7.299984246666666,6.221762466666666,1.0864980459304245,1.506193520845389,0.5907130949528901,2,walk,front,benz
3.4879795106666664,-8.26535602,4.395250113333334,1.7472010918619036,2.420208328965659,1.7558650098717479,2,walk,front,benz
2.3569241333333335,-8.453067106666667,4.336191286666667,0.4366449057684839,1.274341832191196,0.6908470791683807,2,walk,front,benz
2.8308308933333333,-7.7416482533333335,4.564285813333333,0.7640012812938756,1.757960335529339,2.2016214487758003,2,walk,front,benz
2.7347406333333333,-7.572772006666668,5.38057396,1.0923626809856386,1.2456922630924987,0.6561513952292986,2,walk,front,benz
4.000673653333333,-8.38794278,4.423821693333334,1.44851774419838,2.1107096599706403,1.4668840990430352,2,walk,front,benz
2.314146393333333,-8.32585106,3.950393813333333,0.5758672496531663,1.1805320895601226,0.48661323292024805,2,walk,front,benz
2.9414464133333333,-8.117709040000001,4.611692526666668,1.0153442813523,1.9316167817119554,1.7177052649104931,2,walk,front,benz
2.9621967866666665,-7.081147673333334,4.958383553333333,0.9295519962262928,0.9719437072533179,0.863604485878778,2,walk,front,benz
3.5484748666666666,-8.560809493333334,5.1488081999999995,1.2336817577216497,2.124008721276745,1.3139065423098377,2,walk,front,benz
2.7393696199999997,-8.015234073333334,3.817272173333334,0.7149551464694541,0.5801572979222376,0.9225025732640594,2,walk,front,benz
2.7382523066666664,-8.19288912,5.18312604,0.7562728868615164,1.702009575433549,1.1809917116703146,2,walk,front,benz
2.5457526,-6.741799013333335,4.589345953333333,0.9238468551705603,0.9078474863331554,0.5825431859278686,2,walk,front,benz
3.505537546666667,-8.440936073333333,5.830538093333332,1.2456022222412866,2.8207848146253522,0.7411327798735445,2,walk,front,benz
1.8576380000000001,-7.07077232,5.7173686266666675,0.5509514314874602,0.9111412892641402,1.085832858603104,2,walk,front,benz
1.7775096173333333,-6.648581826666667,7.290886146666664,0.6528552551237718,1.214707131294776,0.8434772838288909,2,walk,front,benz
1.4451842866666669,-5.469002546666668,6.520727653333334,0.4616321056143361,0.43350558818382684,0.5370041201283993,2,walk,front,benz
2.701061257333334,-7.853540626666668,6.184731033333334,1.6451269397511437,2.134944547485741,1.693473135682613,2,walk,front,benz
1.9990598380000002,-8.297438960000001,4.63467756,1.2388834322417785,0.6560235729614411,1.3551696245767175,2,walk,front,benz
2.306803976666667,-8.616995013333334,4.651916353333333,0.7352010480368824,1.5452106072880203,1.410027027003179,2,walk,front,benz
1.9369683293333337,-7.302857380000001,4.632123653333334,0.5467685642621047,0.6284411413535931,1.06349925563295,2,walk,front,benz
3.4147147400000004,-8.699517786666666,4.819675266666667,1.3473144290184935,2.0007719935735526,1.1884653912530914,2,walk,front,benz
2.7605988600000004,-8.19033514,3.963482513333333,1.4069767557688897,0.6902368088182511,1.759474294044133,2,walk,front,benz
2.4360948066666666,-8.728568246666667,3.934112706666667,0.4201758640297494,1.215442513459071,1.0753880857601539,2,walk,front,benz
2.805770786666666,-7.1734070066666655,5.0796933866666665,0.9974708240703218,1.3030561652001762,1.2181766552607904,2,walk,front,benz
3.943051366666666,-8.764003593333333,5.035479193333333,1.3158105369737358,2.15676432557104,1.2063190772754986,2,walk,front,benz
2.6918033752000006,-7.651304146666667,4.259414906666667,1.4859406719800239,1.3503787263431029,1.3293480954281693,2,walk,front,benz
2.2921190866666663,-8.737985799999999,4.515123413333333,0.5580345691616682,0.7408380399825396,1.028696326579075,2,walk,front,benz
2.4212503066666664,-6.8985441666666665,4.911774953333333,0.7647714912675637,0.8449709645350698,1.3344253345776047,2,walk,front,benz
3.351505860000001,-8.741178253333336,6.109869979999999,0.5364978291319384,2.2704743043708784,0.4622366477789273,2,walk,front,benz
3.2519040466666667,-7.552979353333333,4.172103686666666,1.7211724728659812,1.4551234014365777,1.7378966362734167,2,walk,front,benz
2.3459104200000005,-8.883876913333333,4.650798953333333,0.4780754583488725,1.0161939535141185,0.5197489204433201,2,walk,front,benz
3.3036203666666664,-7.225282893333332,4.591899846666667,0.9774830845523123,1.4014607838401822,1.6983173168277697,2,walk,front,benz
3.3444827066666667,-7.961123313333333,5.4439424333333335,1.1090119435466526,1.7835025027508256,0.5994658638058504,2,walk,front,benz
3.4538212400000003,-8.162402106666667,3.74400736,0.8774284751333612,1.455588481234314,2.153166478215282,2,walk,front,benz
2.3762379266666667,-8.675574946666668,4.096604213333333,0.6677512242632064,1.1696918132008323,0.622219967456388,2,walk,front,benz
3.466431066666667,-8.019384053333333,4.225416233333333,0.8469485024879067,0.9717140316620383,1.8899594860329452,2,walk,front,benz
2.37272634,-8.069983006666666,4.338266333333333,1.078006896962007,1.5202138493188675,0.4409241673405736,2,walk,front,benz
4.480965133333333,-9.06201076,3.2780814590000005,1.387524819306203,1.7728455612059244,2.5481671400412154,2,walk,front,benz
2.2507779199999995,-8.840939566666668,4.032437713333333,0.7230525685260365,1.089085857679518,0.8783214445233696,2,walk,front,benz
2.7222904399999996,-8.080677419999999,3.7784848899999997,0.9712369754810611,1.8180744238836892,2.936785967455229,2,walk,front,benz
3.2913297866666666,-7.718663066666667,5.038990786666668,0.7335242799142783,2.1979034440129404,1.262341160980412,2,walk,front,benz
3.9412955386666666,-8.212522113333334,3.9642806399999997,2.0201538192942285,2.4526345939211294,1.9359691270309332,2,walk,front,benz
3.1551753000000002,-8.52984344,4.15215134,0.848116198122405,0.7948079066587631,0.6329943450543577,2,walk,front,benz
2.2908421666666667,-8.214756920000001,3.9676325933333336,1.1430282245059222,1.813979022602442,2.244662400418812,2,walk,front,benz
3.7494343066666658,-7.553777446666668,4.678732233333333,1.017708467795861,1.3018771895114152,1.2479553671853238,2,walk,front,benz
4.375457386666667,-8.665359413333334,4.181361433333333,1.5575757203714244,2.4901142846890743,1.9942877023780385,2,walk,front,benz
2.8075266266666667,-8.330001246666667,3.736026340000001,0.9162570751578292,1.3547127285498946,1.1782489870733763,2,walk,front,benz
2.9987493913333334,-8.290415846666665,4.375297786666668,1.442410358783156,2.5148980790739817,2.5707046745251083,2,walk,front,benz
3.448074986666667,-7.15904136,4.9302906266666655,1.5798883269698978,1.7366078723928924,1.7108087719635985,2,walk,front,benz
4.009293,-8.178204313333334,4.889907226666666,1.5781642015524562,2.5061027490184293,1.7745586434058809,2,walk,front,benz
3.4908526333333336,-8.17724642,4.251753126666666,1.0010988918093158,0.9680218190064483,0.9358211522946337,2,walk,front,benz
2.51287122,-8.394327466666665,4.447764506666668,1.2150867473545954,1.9764342249137625,2.4989861864309177,2,walk,front,benz
3.491810406666666,-7.321213646666666,4.211689033333333,0.9725336407750182,1.2973624975033682,1.2076837048589306,2,walk,front,benz
3.8798425199999995,-8.658655426666666,4.411850406666667,1.878810609870567,2.6855721569237745,2.506452059476015,2,walk,front,benz
3.157250486666667,-8.343568913333334,3.5347477226666664,1.0516543753009204,1.055565401761903,1.3753879080710893,2,walk,front,benz
