x_mean,y_mean,z_mean,x_sd,y_sd,z_sd,label,activity,position,by
1.7122257459999999,-8.31675316,0.40495168,1.9756036077297472,5.8243637455445265,1.5190172822144385,2,walk,front,yui
0.3117345605333333,-9.702239899999999,0.7800547577066668,1.7705982081730647,1.3432285821902628,2.63345732661661,2,walk,front,yui
1.9709670066666667,-9.948690606666666,1.6627440450000002,2.3475547650423545,2.3522073271611723,2.873934425754858,2,walk,front,yui
-1.0159705863333335,-8.194006493333333,4.485274825999999,2.4039574272062336,5.082834567380865,4.00097012795656,2,walk,front,yui
-0.8373461126666668,-9.151134126666667,-2.2757393151333334,0.9777377623569153,0.897761400325012,0.9683475106353812,2,walk,back,yui
0.12625809133333343,-9.320752266666666,1.4924312973333331,2.1418426499558745,0.685477616768069,3.5289283195981507,2,walk,front,yui
3.2978741466666666,-7.6219344200000005,3.9775289333333332,1.3738881587572476,0.6941839015575583,2.058379920612222,2,walk,front,benz
1.5834137246666669,-7.985385193333332,0.6231499315333334,1.9129428433725097,5.424104223445999,1.8611150127108433,2,walk,front,yui
-0.5878742893333335,-10.050367393333334,1.7050428630666667,2.1636126823054553,3.4918925838379677,3.989571123813749,2,walk,front,yui
1.2603462486666668,-8.304622066666667,3.1305941086666667,1.4925148704633477,1.6122918654401688,2.4355835750878194,2,walk,front,yui
5.544821166666666,-7.4230499466666675,0.7505253033333334,2.3601881299268728,1.1354433722354618,2.4008557394778807,2,walk,front,yui
5.056229526666666,-7.6517830799999995,-0.41500766733333333,3.279822512087375,1.4481644817554806,2.3672009302666006,2,walk,front,yui
-5.037075413333334,-7.181547640000002,-1.8340144999999997,0.8962500179749081,1.7699117899410413,1.6451714570069023,2,walk,back,benz
-0.46311483733333336,-9.338053833333333,-1.8289581131333335,0.8449895153303627,0.678109839516159,1.1167888787005977,2,walk,back,yui
0.16153374333333329,-9.872871806666666,2.002731062,2.1921140488620128,1.8184866057331663,2.894172345800142,2,walk,front,yui
3.0483906600000004,-8.527608813333334,4.876180073333334,0.6891033564083038,1.7336715654981754,0.6916114777189235,2,walk,front,benz
3.7127221313333343,-9.284838019999999,1.3502113706666667,1.744690865907876,2.309824432529192,1.0946559215272598,2,walk,front,yui
0.12146956833333335,-8.307974126666668,2.91415170664,1.4269583598973903,3.612681578688462,3.2294458253250453,2,walk,front,yui
4.346726186666668,-9.42306746,1.4597095553333332,1.852523441277267,2.6841123864437226,1.0331430556108536,2,walk,front,yui
6.022239486666666,-7.018896506666667,0.40495169019999994,2.838964328842063,1.1110636659154622,1.2229910204246968,2,walk,front,yui
-0.23559663933333333,-7.476043366666667,0.42665976266666666,2.1193312512559,4.531279350421356,1.7688073741260064,2,walk,front,yui
-0.7101419386666665,-8.477169406666667,0.8582677026666664,2.1339072747069383,3.2199855131131847,0.8617559479598248,2,walk,front,yui
-1.095521173333333,-8.975644753333336,-2.7164562866666673,1.1391149481678815,1.268397540808838,0.9200786167029554,2,walk,back,yui
-0.8000069953333333,-11.119810199999996,1.1454210799999998,2.702846618939134,0.8686429560322769,1.3030659756122633,2,walk,front,yui
-5.2069091333333315,-8.790659773333335,-1.9708073573333338,0.9958491319089776,2.6351435092881883,1.5234826699998103,2,walk,back,benz
-0.21117506933333322,-11.498265399999998,0.9934644366666668,2.95931455415926,1.2327900637810965,1.346191374343667,2,walk,front,yui
-0.7879800699999999,-9.17965,-2.248756669333333,1.17679684702581,0.9895743241128082,0.888802343452929,2,walk,back,yui
3.776250286666667,-10.261542526666666,0.9543579460666666,1.7053284711749972,4.750727081204531,1.7582306527379343,2,walk,front,yui
4.134274140533333,-10.068883206666667,1.9013734333333332,2.953608569340733,1.7071946594037115,1.0439543358876058,2,walk,front,yui
3.6317956933333333,-8.715639166666667,0.9546772019999998,1.4556516013232563,0.7211341210834818,2.0539647701493875,2,walk,front,yui
3.6978776666666673,-8.470784506666666,0.5998456513333333,2.1210408248162698,4.896333897432362,1.7531083065907864,2,walk,front,yui
-4.86995498,-9.166560913333333,-1.2159723679999999,0.3327229837377503,1.8010355598756511,0.5149773520591264,2,walk,back,benz
-0.9028607786666666,-9.055366206666667,-2.8534138599999994,1.0365426944333977,1.356629578435947,1.0548729285863783,2,walk,back,yui
1.1353651401333333,-10.895227333333333,1.6135815833333331,1.7531780181803485,1.3384694107683317,0.9369315460976325,2,walk,front,yui
-4.0148796466666665,-9.537832933333334,-1.7154181026666668,0.46117506928378055,0.9060581235727706,0.8271155934864608,2,walk,back,benz
-4.652554846666667,-9.421631133333333,-1.4712020523333333,0.6738622956697667,1.7923445845285053,0.6965352141632947,2,walk,back,benz
3.204976216666667,-7.83454602,4.2369087400000005,1.5305590849048092,0.9709958751446633,1.5692541127225148,2,walk,front,benz
0.13551595400000002,-9.2608955,1.519087578,1.4586380409309796,0.618829243969582,2.991079546847944,2,walk,front,yui
-6.25432462,-8.678288433333334,-1.2154935225333332,0.4871907560119212,2.3987971765421934,1.2934763366640334,2,walk,back,benz
0.49625339733333346,-10.829783939999999,3.102022418,4.406620913373952,4.519264355881189,5.112333540179345,2,walk,front,yui
0.687795308,-9.470314666666669,1.1505288559999998,2.40895244581428,0.9948189959853186,2.504881108240207,2,walk,front,yui
0.08683236799999998,-8.04524228,3.865955656346667,1.4364324919357474,4.812710445158182,3.904227266762248,2,walk,front,yui
-0.3816473973333333,-7.666467933333334,3.517668529066667,1.4658993468824257,5.252496046226833,4.541714971174052,2,walk,front,yui
-0.2765869206666667,-9.308243653333335,-2.887227293333333,1.037310474403677,1.8592344974666848,0.8721149200891207,2,walk,back,yui
0.07374365829333322,-10.423714706666665,0.7235498366666667,3.059529482447471,3.0329108830503606,1.1458268260360858,2,walk,front,yui
2.7214924066666675,-11.882466766666665,1.2970584779999998,3.0278841701035555,2.3499140350739496,1.2246069317615844,2,walk,front,yui
7.661998561999999,-8.437424546666668,1.4448650253333333,3.350940573051281,1.9421295350519667,1.8909782326590716,2,walk,front,yui
2.908724653333334,-7.3547334000000015,4.303948407333333,1.1688135419798025,1.4746843271804724,2.3337849399885395,2,walk,front,benz
-0.6611390969999998,-9.834882953333333,1.9441511006666674,2.0805704613027656,3.5644300322510696,4.093454029282945,2,walk,front,yui
-0.6536370166666666,-10.187798713333335,1.0761467266666669,2.744633905030836,3.194708184805719,3.93619163211413,2,walk,front,yui
-0.8893932979999999,-7.946278926666667,4.329327735666666,1.8302257929511123,6.1509162294428394,4.872251356822248,2,walk,front,yui
-0.7779796966666666,-10.81318348,4.211529314,1.5205372711607754,5.303166812532302,4.636249033027054,2,walk,front,yui
-0.5563788,-9.336776133333334,-1.690978516,0.8790633966417438,0.3775596791475233,0.6264646133526411,2,walk,back,yui
-0.5193287714666667,-9.202203686666667,-2.2262881460000004,1.1281543066837325,0.7000326168124402,0.9999401777405353,2,walk,back,yui
0.3428601313333335,-12.697797099999999,1.2244321219999998,3.314994108889285,2.8277793054609885,1.8891707968281706,2,walk,front,yui
7.8808354000000005,-7.941649920000001,0.9345652652,2.186096316531565,1.7589011872588372,1.5379395165254741,2,walk,front,yui
5.330134593333333,-9.406946226666665,1.8231604506666668,2.078748706304562,1.1854909947238974,1.2597971158954366,2,walk,front,yui
3.853665166666667,-8.637106799999998,1.4359264206666666,1.2571724437515888,0.5457902664141431,1.2458873702873803,2,walk,front,yui
1.1489326653333334,-9.406626999999999,1.727868336,0.7259013710614082,0.2772538285944589,1.386293596376982,2,walk,front,yui
4.696449826666666,-9.14118184,0.040383412666666806,1.8236920732051078,3.657284605347979,3.918885255936023,2,walk,front,yui
2.391720921733333,-7.251939106666667,3.454140482066667,3.364707348819535,5.860676194014765,5.134360681972129,2,walk,front,yui
0.8960972613333333,-8.449715046666666,0.704555277,1.4928055817599661,5.9416914831883485,1.82352408076319,2,walk,front,yui
2.327554352,-8.960174433333334,1.2526845766666665,2.4970815021430663,0.6688755611099403,2.1814015751642724,2,walk,front,yui
2.9666660780000003,-8.101427826666667,3.6705829100000003,1.4505724710606531,1.767742941185771,2.035533844502787,2,walk,front,benz
-4.3451298933333335,-9.514528833333333,-1.32962061,0.2853512561740239,1.0789245214514,0.7165786086473975,2,walk,back,benz
0.6244268724000002,-9.6320079,0.5339232826666667,0.8625202922412784,0.37384711992290437,0.697880796158947,2,walk,front,yui
-0.9580291560000002,-10.294902806666668,4.330285357999999,2.6013073381418144,3.682920225318913,3.8060051920036067,2,walk,front,yui
4.6078617206666665,-5.857353893333334,2.887335884666667,4.642144048246072,3.8055438855724977,4.402352016160632,2,walk,front,yui
1.6332146584,-10.892833,1.7770307626666668,2.4074892600024542,1.6183811700406066,1.0683254727410874,2,walk,front,yui
0.2790127680000001,-11.920455699999998,1.3947448856666669,3.182411136403782,1.6777076831071975,0.9894199599656032,2,walk,front,yui
7.482268413333333,-8.297119773333334,1.264655964,2.026226225626753,1.256677877302979,0.8649859029790967,2,walk,front,yui
-0.39553420533333333,-11.439845066666669,1.3631404653333334,2.926530145360849,1.595926328217284,1.2111037183689917,2,walk,front,yui
-0.5091080713333334,-9.270341866666666,-2.004413588666667,0.9921461830036078,0.7038319955896405,1.1023160531486003,2,walk,back,yui
2.6447159373333333,-10.062338886666668,5.020155721680001,3.4670551751726895,3.751311168264169,3.2856222663360692,2,walk,front,yui
-4.061488213333333,-8.499516033333332,-0.360737412,0.5228961645491862,0.6884377375569392,1.1817717906201113,2,walk,back,benz
4.354547413333333,-9.5233078,1.4126221286666665,1.592170499160718,0.5113106734467799,0.8769827736512277,2,walk,front,yui
0.762177482,-10.607595066666667,1.1969777950666667,1.7632178190958425,1.0040635637578983,0.6196808770109768,2,walk,front,yui
0.5399888002666667,-9.806949699999999,1.8008138999999999,1.1922767146493336,0.8780743358221819,1.1523491992943713,2,walk,front,yui
0.3676009860000001,-9.26632216,1.8986599472,1.861616877860825,2.9799724969052104,2.0461532742147273,2,walk,front,yui
-0.9647813086666667,-9.1229932,-2.348084913333333,0.9141387941099517,0.605853011799827,1.0761699246904082,2,walk,back,yui
-0.17573977166666668,-10.100168586666667,4.738908326666666,1.1596632670601186,2.8307080416155825,1.6171135600048838,2,walk,front,yui
-0.3463717573333333,-9.118356173333332,0.42139236733333335,1.3194774373133618,1.6057307983806073,1.9247716531989487,2,walk,front,yui
-0.48284541866666686,-6.77691498,3.4715388321333327,1.3903698899096237,5.299505837467572,4.357233953089654,2,walk,front,yui
3.181672013333333,-8.9148427,4.541939253333331,0.5477845102203585,1.678174259421816,1.0490296566141293,2,walk,front,benz
4.185351993333334,-7.162552926666667,3.3559751733333334,1.07471187049206,0.7550646615412471,0.9319955259215804,2,walk,front,yui
-0.8825897579999998,-9.132787893333335,-2.655557928,0.9913063799118363,1.8461663022073238,1.1537138671959979,2,walk,back,yui
2.709361386666666,-6.147859186666666,3.822858689613333,4.144669500938769,4.475808179797066,4.775032948201026,2,walk,front,yui
-0.1873919273333333,-11.973608833333333,1.3494132690666667,3.46642783724289,3.2229891870190364,1.555453232347971,2,walk,front,yui
-0.8504464074666667,-8.826414166666666,0.6719931373333332,1.980130069050286,3.352825854424784,0.9050497585385263,2,walk,front,yui
0.5634526641333334,-9.424983066666668,2.085253713333334,0.6050194619074033,0.20310007035887748,0.8401304479608822,2,walk,front,yui
-0.6388079673333334,-9.233369713333335,-2.1911674266666665,1.1062301268118484,0.6972666365530507,0.9694126752556619,2,walk,back,yui
-0.5126940333333335,-6.958560693333333,3.071854609466667,1.6037655774309312,5.47968298348098,4.4776969702755025,2,walk,front,yui
9.1434162,-3.2365806906666665,3.064352474,1.1625836999244512,2.275436194327784,1.6944033136302283,2,walk,front,yui
4.469791739333333,-8.687546466666667,0.15514900266666667,2.2781831934056442,5.620191334341204,1.2259562777971913,2,walk,front,yui
0.21037692686666665,-9.2886689,1.8022504759999998,1.3986830339783833,0.7551161432954776,1.5015672053518998,2,walk,front,yui
1.4108663080000006,-8.118826293333333,1.966976538,1.5488429047941634,1.9937454114462236,1.4566840346144871,2,walk,front,yui
-0.5739874744000001,-8.382356026666667,3.0006648506666664,0.9397740838968469,2.9777707636113657,2.8872301076673312,2,walk,front,yui
-0.2948150308,-7.468222113333331,1.3693656073333333,1.3426645904740053,4.970652503144697,3.0390710285145377,2,walk,front,yui
4.038343464,-9.027852473333333,1.0456596193333334,3.242357736442373,1.2321851617679709,2.154437096231878,2,walk,front,yui
-6.008831693333333,-8.8348739,-2.19443269464,0.9238521858199241,3.079133876426299,1.5395897123471287,2,walk,back,benz
-0.32939391000000007,-9.2826918,-2.1956260026666667,1.0268752456369215,0.6984410344485779,1.0867547955224155,2,walk,back,yui
3.440253644666667,-7.78841654,3.832276253333333,1.537152348240087,1.36851635946675,2.138924327567491,2,walk,front,benz
1.0027222704,-11.280865200000001,1.5974601633333334,2.77346967289453,1.8058394387187051,1.0703924048048556,2,walk,front,yui
1.3676097432,-9.364806866666669,0.31269227293333335,2.1759137040501195,1.605611204669174,2.2560857334121236,2,walk,front,yui
9.003590626666666,-3.1621985666666665,0.5131729026666666,1.3564947017650038,1.7897464685076512,2.419857530632444,2,walk,front,yui
3.7847100656666663,-6.382657733333333,1.7858097953333332,4.526150275871785,5.515785544849009,4.208626617931195,2,walk,front,yui
-0.3495641172666667,-9.557306480000001,3.0597236,0.9785225999906356,2.6859831185031022,2.091709108390289,2,walk,front,yui
1.6617863486666669,-10.626589666666664,1.7602708353333332,1.5013356213491156,1.2258565297459167,1.0016167025376281,2,walk,front,yui
-0.6325673729866667,-10.245261466666667,0.9008858499999998,2.345011688377322,2.7496557992659967,3.947693965698785,2,walk,front,yui
1.7923541459999999,-10.813502693333332,1.5302608126666664,3.3939757806928044,5.3876183657193275,1.2760219634996055,2,walk,front,yui
3.562202065333333,-7.620019153333334,0.05123747473333327,3.2475805772780095,6.474914333339519,1.4952136870628934,2,walk,front,yui
-0.3638887949333334,-9.301855399999999,-2.1364311177333333,0.9485840646461413,0.6523690547468182,1.082134446813676,2,walk,back,yui
-0.8145322602666669,-10.203920259999999,1.0118205386666668,3.142639085371909,3.1506950271894123,1.2082532927815846,2,walk,front,yui
0.05778183866666664,-9.970239286666667,1.2976969546666668,2.048791828875042,1.6467040484852833,2.7428475991464194,2,walk,front,yui
0.799528165,-9.273984166666667,0.984206534,1.5552580880672155,0.5560064981005703,2.255865517166473,2,walk,front,yui
1.8886040030666669,-7.092001453333334,4.495649955333333,2.868667173753092,4.239457426410337,4.627963169868729,2,walk,front,yui
-0.9781410919999999,-10.396579806666667,4.603551982,2.894414988728112,6.2721551692893565,4.492904738473754,2,walk,front,yui
4.738748639999999,-7.559683226666668,-0.5222711593333332,2.56937670135425,1.4962095628609056,2.1279472880667805,2,walk,front,yui
-6.206279546666668,-8.12792444,-2.0780708999999997,1.2031847440968522,1.8063923159338398,0.5691704876719702,2,walk,back,benz
1.8099121486666667,-8.919471793333335,0.6084650444,1.9092994534656975,5.40095332603514,1.2908611567820882,2,walk,front,yui
3.865157613333333,-6.942279546666667,3.9601304933333337,1.875262589348485,0.6195720484228383,2.3808843029252316,2,walk,front,yui
-3.339215293333333,-9.368637793333333,-1.4325744180000004,0.6063782658733735,2.588337087317481,1.4315597270015106,2,walk,back,benz
0.2156443493333334,-9.383322666666668,1.9280297200000003,1.209652336427034,0.8419781350584818,2.8777707457331148,2,walk,front,yui
3.22636512,-9.201996013333332,0.6585852033333335,1.390399695438693,4.5061383663092345,0.868142440671122,2,walk,front,yui
5.168121940000001,-8.23678424,1.3838908559999998,2.0216294396306207,3.3082333095709755,4.53026217301064,2,walk,front,yui
2.8683412385333344,-6.441556913333332,1.3735157127466664,2.8799816477665963,4.0580247185204925,2.8685306235685775,2,walk,front,yui
-0.5040745866666668,-11.934502066666665,1.2024047913333331,3.7892850039541446,2.0928928080810425,1.3343211099472672,2,walk,front,yui
-0.09848450000000004,-7.222569446666668,1.4803002906666667,1.6430258521706793,3.9092589915871714,2.825323339143579,2,walk,front,yui
-0.605353082,-9.107236306666668,-2.485638573333333,1.2539858088796259,1.5506808093009559,1.2903203006319723,2,walk,back,yui
0.3873936471333333,-9.696014833333331,1.7953868666666666,1.062225743885182,0.4260001757287397,0.7252715666041432,2,walk,front,yui
1.1146147241333335,-10.037438566666669,1.862905412,2.2070542451127193,1.7016341999339388,3.2817486504019677,2,walk,front,yui
2.094671185,-8.740858873333332,4.231960553333334,1.3665856452585377,2.074019315977844,2.2389895100003097,2,walk,front,yui
1.6948273386666666,-10.090272106666667,0.2577835866666666,1.736860429983682,6.192592520507358,1.5230305333196534,2,walk,front,yui
0.3722299218,-9.510219233333334,2.0854133693333328,0.4792138533246999,0.1663350122370158,0.7894932123347475,2,walk,front,yui
0.08044761333333339,-9.842384913333335,0.3958534580000001,2.4229328421756122,2.658452729231342,3.8075794620674106,2,walk,front,yui
4.277292131333334,-9.481168526666668,1.602887192,1.5873285684005063,2.025318034459171,1.4249360654490537,2,walk,front,yui
5.672036973333333,-10.954605299999999,1.3297802486666668,2.269766997404709,2.4029181403409114,0.9107945910860482,2,walk,front,yui
-5.577064093333334,-7.96926386,-0.991229808,0.9644979590080632,2.0162151486796094,1.7349989360913847,2,walk,back,benz
-6.022399226666667,-8.720587286666667,-0.9526021280000001,0.5989534580096766,1.7625820688560727,1.3692898300528524,2,walk,back,benz
0.7985704565333334,-9.643979300000003,1.756440013333333,1.2155298044262117,0.7327275199590316,0.994236974776223,2,walk,front,yui
0.7377558626666666,-9.700164866666666,0.9404711199999999,1.8193153188753937,0.8820443033263178,3.338202121720384,2,walk,front,yui
2.9877356959999997,-6.38441358,0.7197189996000001,3.068836557992397,6.01623313424083,2.2310818130852286,2,walk,front,yui
2.4622722310000005,-7.929199653333334,2.6911648833333337,1.7315251701278622,2.548458632461348,2.8099573635679556,2,walk,front,yui
-0.8359211446666668,-9.73368482,1.5853291999999999,1.0993554111250377,1.9526231940993786,2.5278307402277655,2,walk,front,yui
4.161728473333333,-10.010462966666667,0.6619371823333335,1.8961707096671179,1.458051300137612,1.0351390800926348,2,walk,front,yui
4.385034446666666,-7.92680538,4.471388013333334,1.89659486631942,2.3273175386624834,1.774223359126639,2,walk,front,benz
0.5415849733333332,-9.4123732,1.3053586373333332,0.8648637390750877,0.2608822086109793,1.7599321180491136,2,walk,front,yui
-0.16249145800000006,-9.454672033333331,1.4660942976666667,1.711773950732212,0.6561580427662789,2.6005801671931708,2,walk,front,yui
-0.5352002283333331,-9.692024466666664,2.0297065353333337,2.280583729080157,2.545397243037542,2.7145595604651165,2,walk,front,yui
-0.19457474166666663,-10.050527066666668,0.5005630493333333,2.2543654887207127,2.088628013289234,3.2005676077737353,2,walk,front,yui
-0.7717545473333332,-10.258829166666668,1.9821403063333334,2.551327737821263,3.820797774426387,3.4503693106844517,2,walk,front,yui
-0.6766220613333335,-12.205534133333332,1.230976492,3.381284067422544,2.0151760780021135,1.3141776834800614,2,walk,front,yui
-5.041225493333333,-7.544359906666668,-1.3888389966666665,0.5898335070956882,0.820670095889417,0.44471080260621,2,walk,back,benz
5.5634966,-8.797842746666667,0.6747066289333336,2.05593390905504,4.923440891401225,1.2154217753245653,2,walk,front,yui
2.016458236,-10.57710806666667,2.141439398,1.6140941723724753,1.426835946595647,1.2974526224478966,2,walk,front,yui
-0.4257020646666666,-7.8862624666666665,2.529950384906667,1.6880166639657375,4.1982570004582795,3.498198892208832,2,walk,front,yui
3.2547772066666663,-9.157622406666665,0.707587992,3.525921283541857,1.992214363134163,2.838020613170938,2,walk,front,yui
-0.7329673160000001,-9.880533533333335,1.4466208526666666,2.4541868813445107,2.6094235027720982,2.2513450855201067,2,walk,front,yui
1.8463051253333331,-8.627051000000002,4.497405846666666,0.9537468427347487,1.9576703860861602,1.5431157232564956,2,walk,front,yui
3.354857893333333,-9.161612626666665,3.42524954,0.7126418729382957,2.0235190707329096,0.7712303782552896,2,walk,front,benz
-0.08779007066666665,-8.290735246666666,3.374012104,1.1654598952227748,2.788572978127651,2.7395138470196203,2,walk,front,yui
-5.068839426666667,-7.53797524,-1.3850081646666665,0.7882830832338499,1.5292894025722135,1.3948876277025872,2,walk,back,benz
0.22282716866666655,-9.605990133333332,1.0306555273333333,1.406270088996485,0.6273636826678387,2.657816994628643,2,walk,front,yui
-1.1791005666666665,-9.182043753333335,3.485106447999999,2.0454999462402372,2.9277722344398516,2.1923021174965727,2,walk,front,yui
4.6188752866666665,-7.914195506666667,-0.09114205559999998,2.233663322240367,0.6183984346879362,1.5968511343546186,2,walk,front,yui
6.499817713333332,-7.327598233333334,0.4873147453333333,3.4215214464448644,1.428690587511479,1.8387756375472477,2,walk,front,yui
0.7647314000000002,-10.0867605,1.3059970959999998,1.4669297304002193,2.2635002726419953,1.246059077236931,2,walk,front,yui
-0.6938608833333332,-10.921723866666666,1.5267492180000002,2.2340941708978073,1.5119274658915458,0.9061200047511377,2,walk,front,yui
5.466767893333333,-7.768623613333334,0.2606566946666667,3.214717074262901,1.3614938182335978,2.472116404006003,2,walk,front,yui
-6.45911496,-8.062161766666666,-1.058907930666667,0.6543010974105739,1.8938021221598076,1.913721402894357,2,walk,back,benz
-0.9544753186666668,-9.20745,-2.44857154,0.991858650021464,1.1688799560741439,0.6600571170267764,2,walk,back,yui
5.806754934000001,-7.506211173333333,0.9358422053333335,3.4216752255839262,1.7169262044307143,2.9114178705048954,2,walk,front,yui
2.1685745195333337,-10.051804026666668,0.6592236578666667,2.291453698398316,4.710033066815216,1.474302271827995,2,walk,front,yui
4.30554454,-8.509891139999999,4.71831756,1.167612230468356,1.5526601306426,1.8311749939842203,2,walk,front,benz
2.2889267033333334,-11.646869933333333,0.8721545033333334,2.8572716384245274,2.395289055749825,1.1024449945751533,2,walk,front,yui
-0.89817229304,-10.088675880000002,0.9433442606666667,3.4257178743225776,3.748764429689244,1.2867471402824724,2,walk,front,yui
-4.858302753333334,-7.327438586666667,-1.9020118954666667,1.0480751998580553,1.2575305663211047,1.311413876079501,2,walk,back,benz
