x_mean,y_mean,z_mean,x_sd,y_sd,z_sd,label,activity
-3.5545404333333335,-8.987788533333333,2.2929171913333333,1.0020575937516902,0.955683798780663,0.9021505077385029,2,walk
-4.393653866666667,-8.584592553333332,2.5680991719999997,0.7185198085141083,0.7651881587966293,1.6719126975649554,2,walk
-4.74561234,-8.805983133333335,2.783424240000001,0.7163378320539872,1.3012274978473204,1.2896230975291179,2,walk
-4.164761193333333,-8.444288033333333,0.15546824133333334,0.3735571275905075,0.7276619177579964,0.9989831026620797,2,walk
-5.496776146666667,-8.773580700000002,0.4049516791066667,1.1149836054013786,1.643922727201809,0.7591425563828081,2,walk
-5.3034783066666655,-7.746915493333333,0.773031506,0.5071299009502795,1.0346479452029882,1.747939105730348,2,walk
-5.317045879999999,-9.371510740000002,1.1910718953333332,0.8661161266914826,1.403833998479817,1.0614208339117217,2,walk
-4.731406213333333,-7.689453013333333,-0.9216361713333332,0.867790668459019,0.8431664143297232,1.346465679041839,2,walk
-5.483847093333333,-8.232953520000002,-0.29880550033333336,0.49082788057088034,0.56508421944711,0.34996357588616284,2,walk
-5.181529920000001,-8.541655126666665,0.45954114999999995,0.7227706952451278,1.9763696589052353,1.4736016112527643,2,walk
-5.12741928,-8.664082266666666,0.4758222187333333,0.8744484545090649,1.001396062114088,0.7463208466426403,2,walk
-4.953435386666668,-8.414120059999998,-0.18084755813333336,1.0236028877338117,1.6985392684627532,1.5839154799100492,2,walk
-4.682722653333334,-7.960484786666665,-0.7514830464000001,0.8818179377868361,0.38031440891723617,0.8554594639957396,2,walk
-5.97706764,-9.012688913333335,-0.5146094773333334,0.5304229734450934,2.199732408822237,1.7399659646704182,2,walk
-3.874894293333333,-8.702869699999999,0.3549911439999999,0.6902133714442756,0.27964868517543556,1.1338262728631405,2,walk
-4.75391252,-9.217638693333335,-0.012609845533333294,0.838816086506032,2.6779795982940438,1.9291563928724336,2,walk
-4.06212666,-8.413800933333334,-0.4309694800000002,1.1714426098910617,1.4246972116355532,2.4583198236579267,2,walk
-5.314332426666667,-8.82657408,-0.28667450493333324,0.9114458544223594,1.0185631662398347,0.8361880086012543,2,walk
-5.422713213333334,-8.509252586666667,0.059218392666666654,0.8842309107436657,0.6702699190776984,0.7828041443015101,2,walk
-4.5738629799999995,-9.625144466666665,-0.44389853093333337,0.8146792193779536,1.080654329386524,0.6910861084710928,2,walk
-4.363964886666666,-7.820020693333333,-0.22011366866666668,0.844639977000641,1.6618141834266753,1.858607396623251,2,walk
-5.427342146666666,-8.659772646666669,-1.34765748,0.9961502927629463,1.2391427781665907,0.5419490934002138,2,walk
-5.4172861333333335,-8.558415066666667,0.10055953966666659,1.1234696261319652,2.1813230338081877,2.160525504586374,2,walk
-4.401475193333334,-8.510529706666667,-0.22633878766666668,0.5173491268024724,0.7406257852003406,0.6373879393060569,2,walk
-5.51433422,-8.560649833333333,-0.4547525982933333,0.6407491403317852,2.1527486165936764,1.631242933756667,2,walk
-4.682243839999999,-7.947396086666667,-0.8996088533333335,0.7786005687170756,0.5126565578656241,0.8374533704101482,2,walk
-5.65272322,-8.957141673333334,-0.8338461212,0.8196623394053489,2.3485596512680194,1.5721789271365425,2,walk
-4.22350086,-8.277806126666668,0.8913086943333334,0.47599473158000055,0.41436052694644265,1.288230592810497,2,walk
-5.991592866666666,-8.56160756,-0.5150883125066666,0.6298437344799183,2.0620470892300924,1.5331610666396667,2,walk
-4.900761286666668,-8.363680886666668,0.12992930666666663,0.5892472924625971,0.5861206280475026,1.413351682021229,2,walk
-5.1084247,-8.396242793333334,-0.022186944533333343,0.821578102267728,1.0884654895369554,0.8494507111601559,2,walk
-4.874264673333333,-8.741018466666667,3.5486344933333327,0.6065238071002423,0.6773829305535928,0.9685002887653222,2,walk
-4.59381528,-8.980446086666667,1.9189314618,0.8470468628059659,1.5867657763663083,1.2516372298744656,2,walk
-4.445689513333334,-8.544208993333333,-0.36105663333333327,0.9918558852055808,0.5022002619640784,0.5888519976628619,2,walk
-5.879221633333333,-8.924898839999999,0.22170985666666668,1.4662951108051818,2.1311542581931158,1.0789734569055893,2,walk
3.6769676399999995,9.002473233333331,0.3350388526666667,0.05209927503051671,0.052393326300366264,0.04761508843091149,3,stand
3.579281213333333,9.026894933333333,0.3179596946666666,0.04952045988891669,0.05619588867710424,0.05881623485751518,3,stand
3.63083796,9.008379133333333,0.2512392366666667,0.06681863940005069,0.047186587292011424,0.04190681476013294,3,stand
3.5850275066666666,8.996088666666667,0.22937152800000005,0.0965403343791708,0.05709577193586642,0.06965300118161685,3,stand
3.5738542000000004,9.040941266666666,0.2525161846666667,0.09400457746565163,0.07547772841088034,0.0880497468461069,3,stand
3.629880233333332,9.015881266666668,0.20718458066666667,0.10443252130038455,0.06416099539269146,0.0836816123343266,3,stand
3.5751311266666668,9.0284914,0.22873305666666666,0.10710662958030241,0.05951990725895188,0.06227657566841538,3,stand
3.5786427200000004,9.008379033333334,0.31045763266666654,0.05421908260869835,0.0717818581224853,0.05677199107669574,3,stand
3.5258090666666666,9.055466466666667,0.29912473066666667,0.09806425944560652,0.08286552252735092,0.06804283828403246,3,stand
3.5339496,9.0543492,0.3305695453333333,0.06627800139847087,0.0515794889895338,0.06233309528571007,3,stand
3.4729754399999995,9.051955099999997,0.38068969133333336,0.06502354526281563,0.13590152351745086,0.07050489868733173,3,stand
3.4043395466666664,9.088507666666667,0.3409447273333333,0.056127844730895805,0.0714766020533654,0.04989390581779938,3,stand
3.423014893333333,9.086751733333333,0.4656066473333333,0.08165980008967028,0.07644132365109223,0.058834799014949556,3,stand
3.3258073200000005,9.102713533333334,0.362652818,0.04841669691955754,0.07440922475753006,0.0545143051372441,3,stand
3.2641946466666676,9.1231447,0.43687534000000006,0.07071751413778912,0.12163006556516187,0.07103642996523134,3,stand
3.284306573333333,9.164326399999998,0.4028766426666667,0.05161768102013471,0.03105703789527531,0.046887162803678925,3,stand
3.1922068133333337,9.1660822,0.4577853459999999,0.10250530422249832,0.08425595800823651,0.06173727674087135,3,stand
3.265790833333334,9.156664666666668,0.42650014866666663,0.07947611036717403,0.08355884557767611,0.07907254219304757,3,stand
3.078239306666667,9.1825226,0.435758016,0.04000933560435741,0.056609694265457755,0.07994870282060398,3,stand
3.159963866666667,9.185236266666667,0.40958061333333334,0.06902116396247769,0.04763398494542463,0.05977107497294058,3,stand
3.11894198,9.186353500000001,0.40128045466666673,0.07914397727569666,0.04641081192651755,0.06074505861462285,3,stand
3.18582208,9.1718284,0.4664047346666666,0.035648665882474145,0.05306496025297634,0.04864226870791182,3,stand
3.0388135600000004,9.176616699999999,0.3473294600000001,0.07979076388667886,0.05827958899250821,0.04092806407574618,3,stand
3.1272421199999996,9.1873113,0.43623687399999994,0.07031800789415996,0.02062008770401888,0.03519083840155169,3,stand
3.1304345266666664,9.211253933333332,0.3676009906666666,0.09002262272972185,0.05611560759013105,0.07920706590297744,3,stand
3.103459033333334,9.202475033333334,0.4431004626666667,0.06624215337702445,0.06002015977285901,0.07028076408195431,3,stand
3.13681924,9.164645466666668,0.39872656,0.0692442152215908,0.03351344996866843,0.04235775349527639,3,stand
3.0209363400000004,9.221788866666666,0.4030362613333334,0.06575369480151783,0.07529485321802423,0.05559865075916577,3,stand
3.0597235466666666,9.211413599999997,0.41979618800000007,0.07822177643483462,0.04781249702117651,0.06331854452445035,3,stand
3.07424884,9.179170666666668,0.4477293906666667,0.03898645987396134,0.05466699095519383,0.05666611292161498,3,stand
3.086060546666667,9.186832266666666,0.419157704,0.07359908511655616,0.03651365037746949,0.06699366497913248,3,stand
3.09468,9.188269,0.4895493906666666,0.05491840940612334,0.027039654786997398,0.04501952317402807,3,stand
3.1162284866666665,9.231365933333334,0.44469664400000003,0.060169859132113535,0.05895255004719234,0.044806185656912675,3,stand
3.1052147933333334,9.162889733333335,0.517642208,0.043394925601329785,0.03560496660472856,0.05144866159087205,3,stand
3.0520619066666668,9.206784733333334,0.4019189333333334,0.06064163247393269,0.042558299795636106,0.0636230410917811,3,stand
3.0217344200000005,9.209019533333333,0.45140061266666665,0.057707671451725256,0.031782425151594206,0.050392574950438807,3,stand
3.056531213333334,9.214925233333332,0.42921366800000005,0.05967046361667031,0.06473068723920349,0.04077771177754237,3,stand
3.00369754,9.2356757,0.4557103086666667,0.050262386335620184,0.04715129290069515,0.036001427785702145,3,stand
2.9985897533333334,9.225300333333333,0.4276174813333332,0.058604196347992826,0.04410592677644929,0.024075771713081152,3,stand
2.955333186666667,9.243337200000001,0.426340532,0.06731804590574787,0.03201792857179486,0.07945790576231193,3,stand
2.97736054,9.240144866666666,0.42937328466666663,0.04651364873295339,0.03151085300986833,0.07116773345519663,3,stand
2.8689796999999997,9.259299133333336,0.3792531333333334,0.11790943790859147,0.05665479734020342,0.058098972200692746,3,stand
2.9216537266666673,9.254350966666667,0.39553420000000006,0.04012991524683062,0.025678859263761726,0.06721171267668892,3,stand
2.893082073333333,9.277176466666667,0.4076651926666666,0.045081325856302194,0.04898844016830696,0.05138707593585049,3,stand
2.9151093799999996,9.259618533333333,0.40766519333333334,0.04782447583642556,0.027845392029322943,0.06766265647225997,3,stand
2.8214134333333334,9.279570699999999,0.4322464099999999,0.08860574411692393,0.041336219165780445,0.061953560675210365,3,stand
2.8340233066666665,9.300640133333333,0.4502832826666667,0.06413455313178312,0.02199751629443202,0.05592761763944937,3,stand
2.8228499866666668,9.291701600000001,0.4438985453333333,0.06073294214094598,0.03366847481759246,0.033222909206027405,3,stand
2.8300328200000004,9.299363433333333,0.42091351,0.0563763400107729,0.05451544303251113,0.058017159197898155,3,stand
2.7510217866666666,9.309419366666667,0.39728999866666664,0.04058179866576142,0.04239941713062349,0.057750238660695306,3,stand
2.8597218466666665,9.280528199999997,0.4006419859999999,0.06727625522409034,0.0682015094472676,0.07261443627825105,3,stand
2.8076862533333324,9.304630666666666,0.36584519,0.10040740758319057,0.06145811108960553,0.05713529850079184,3,stand
2.8555717,9.279091766666665,0.423467404,0.0642940128966032,0.05329886512087988,0.05824726170128108,3,stand
2.81183632,9.263130066666667,0.42107313399999996,0.08068688619790185,0.09390088665522849,0.06407835662597526,3,stand
2.7449562866666666,9.3309679,0.405270922,0.05677342051532395,0.02792455065452476,0.04521555583082365,3,stand
2.771452893333333,9.312452066666667,0.4652874033333333,0.055304815457819956,0.05061947565373894,0.03318427148066485,3,stand
2.6895687,9.3276156,0.4400677126666667,0.06873852449191604,0.045357898872349284,0.06125788659427528,3,stand
2.73314452,9.315804033333333,0.43974847666666667,0.07098451667372044,0.04605343560957434,0.05598763207038789,3,stand
2.7141498933333335,9.3410236,0.3902667946666666,0.09491115800859307,0.04124033298595933,0.06862726729281383,3,stand
2.79236288,9.2811669,0.43671572466666664,0.07691798357967478,0.0355105687769755,0.07233835207998106,3,stand
2.7870955066666667,9.317240533333335,0.4098998486666667,0.08159862542287129,0.05408427455220335,0.11517858989202798,3,stand
2.7784760933333335,9.288349666666669,0.41756153000000007,0.05622995685078077,0.0809958558365944,0.055944704667946266,3,stand
2.803376566666666,9.2955322,0.41309221333333324,0.04465420779601321,0.04808856250294828,0.04293385554259725,3,stand
2.82731932,9.291701666666665,0.39872656933333334,0.04667183318367258,0.05362319953509827,0.05877212950998668,3,stand
2.7950764266666663,9.300480833333335,0.41676343933333343,0.05304434451674066,0.023157921023506986,0.04697441987365031,3,stand
2.785818573333333,9.297926733333332,0.40543053066666673,0.06075899614349261,0.05863220632829455,0.02806320285829814,3,stand
2.8185403,9.307344533333334,0.4185192399999999,0.05995394556128666,0.025765893901675066,0.04827893309221796,3,stand
2.793799453333334,9.3092597,0.4581045793333333,0.045526010923189565,0.043407973971955685,0.02520359381408574,3,stand
2.818859573333333,9.293138266666666,0.37797618,0.07692438809839257,0.047635088934323604,0.04910862758899761,3,stand
2.8231692466666667,9.289626733333334,0.41325183066666665,0.09232656649479823,0.04926359000239154,0.05056238455168518,3,stand
2.7805511333333333,9.303832666666667,0.38739366799999997,0.09381275453716802,0.07186165632823993,0.06013805302229412,3,stand
2.7345810599999996,9.3236253,0.34333900800000006,0.08793806070270467,0.08050931403033905,0.07347286435939902,3,stand
2.7099998466666664,9.3156444,0.3632912953333334,0.07462892169713393,0.04634020288321099,0.03175676522689521,3,stand
2.736177206666667,9.31771956666667,0.3347196193333334,0.06512631076671009,0.07187762457937677,0.06475426905171343,3,stand
2.6879725466666664,9.348366066666665,0.3059883173333333,0.09200582877631704,0.03138582555519192,0.061371414019021624,3,stand
2.6866955333333338,9.3477277,0.30710565000000006,0.0865441139603355,0.03360771453731216,0.04967732306503773,3,stand
2.647110226666667,9.332564,0.3039132793333333,0.05467133891374971,0.053406354710170585,0.029992894944106216,3,stand
2.697549613333334,9.359698966666667,0.27933206066666666,0.04411731798548798,0.036470639496755546,0.044200776371456654,3,stand
2.6721702866666663,9.328094566666666,0.330250308,0.10675914897427399,0.059884222040136645,0.04758928454971895,3,stand
2.6959534066666664,9.344375866666667,0.2858764093333333,0.10676881450752419,0.05167887392330613,0.05831002024100739,3,stand
2.6431197666666666,9.327456066666665,0.3229078613333333,0.06336893324567813,0.05713719945661705,0.049058575515180086,3,stand
2.6504622133333333,9.389707333333332,0.28523793866666663,0.08566976403129031,0.06828318479100419,0.09643509659419652,3,stand
2.6247636666666665,9.340544866666667,0.26480679586666667,0.17808792886546893,0.15139801906215683,0.16600557680529,3,stand
2.4605163933333336,9.383960933333332,0.28332252133333335,0.062024884421213775,0.07386688767106366,0.10127636029536222,3,stand
2.6571662066666666,9.352516233333331,0.20383259533333328,0.03687266686456173,0.03251795136364073,0.0705273560850035,3,stand
2.61837894,9.35858166666667,0.2295311446666667,0.08222513127640825,0.07543416917174216,0.06824953209548221,3,stand
2.5963516066666665,9.3967305,0.23479855266666663,0.14614265299756876,0.08562029094058234,0.05694338997529781,3,stand
2.4962708933333335,9.3317657,0.17829366546666667,0.18732002671658876,0.31765423712650437,0.14303052225860094,3,stand
2.7222904199999998,9.341502633333333,0.21995404866666665,0.10865061333003005,0.08069199826732355,0.06035328006095583,3,stand
2.59140344,9.380130133333333,0.253633512,0.07561979964145639,0.04014020864574349,0.045648171664662555,3,stand
2.63450038,9.361135666666668,0.2317658014666667,0.09781287127083298,0.1358820337482461,0.08580441908849536,3,stand
2.607844106666667,9.352356666666667,0.2834821413333334,0.08747746197464204,0.050449509859811933,0.08191579358120167,3,stand
2.6819070266666665,9.35395283333333,0.19920366166666667,0.04935809928952855,0.07909477438032055,0.044325966004371345,3,stand
2.697549606666667,9.311015666666666,0.299603586,0.0766577406798881,0.07215721009382008,0.09269835713369741,3,stand
2.70393436,9.400401866666668,0.22474259466666666,0.10143390438978199,0.1731776162449024,0.061349169876397186,3,stand
2.77959346,9.220352300000002,0.330409922,0.09992012967985844,0.08431108130052858,0.12965138379850075,3,stand
2.6262002400000006,9.384280333333333,0.30359404399999995,0.09241968822792507,0.03911097241488743,0.05894141385424486,3,stand
2.6131115266666662,9.3691165,0.32657908733333335,0.10971124917056106,0.1684276209585294,0.06547492826698438,3,stand
2.798109146666667,9.278453266666668,0.30247671933333337,0.1634574412723643,0.12413823299017873,0.051698489058744336,3,stand
2.7621950266666664,9.318677000000001,0.44677167733333345,0.14535008570645888,0.21877646352743624,0.11590367329778142,3,stand
2.9018610333333337,9.348366333333333,0.3283348853333333,0.1008807349878039,0.09111695349966187,0.07567503059696082,3,stand
2.854294793333333,9.236314133333332,0.23463893233333338,0.1245445912719071,0.1398131627447694,0.07265013780225996,3,stand
2.887974293333333,9.211094466666669,0.30806336133333334,0.10837976143245738,0.06656074509463036,0.06244597740002291,3,stand
3.0108803733333334,9.330010066666665,0.13775060979999998,0.13200767698061286,0.1147870539802269,0.11862060775656996,3,stand
2.971614273333333,9.1940152,0.32610022833333335,0.11326312224734837,0.09539422887695273,0.11862520915883115,3,stand
3.097393513333333,9.250200866666665,0.3227482426666667,0.08553899440458113,0.13368115719281276,0.07651090508498487,3,stand
2.926282640000001,9.225779266666668,0.2687972526666666,0.1630725268904862,0.06718889013229443,0.114487784918304,3,stand
2.9554928466666666,9.269674400000003,0.269914574,0.06005359844225906,0.07244594234205605,0.061366515244003814,3,stand
2.90281876,9.245891033333335,0.288111068,0.128881007119839,0.1326660054179381,0.10293260971888883,3,stand
2.9618775466666674,9.248285399999999,0.30199785999999995,0.08802927226975525,0.08281007450684078,0.05014004741870116,3,stand
2.8483889000000002,9.290424766666666,0.351319926,0.09355049543761285,0.054915394419463845,0.050511063697544774,3,stand
2.9390521066666664,9.261693233333334,0.33551771066666664,0.14720931476075394,0.07647502656116523,0.13822028943061512,3,stand
3.07392966,9.232164066666666,0.3079037426666667,0.10471989928146277,0.12804488998810803,0.08880422214491393,3,stand
2.911757393333333,9.226098566666668,0.3476487086666667,0.18646572457759594,0.12346130469139872,0.10605004322270278,3,stand
2.9829471800000005,9.231366000000001,0.28443984866666666,0.06894199177776925,0.06960970645037302,0.0613580664430499,3,stand
3.0632351933333335,9.204549966666665,0.30646717666666673,0.166520326176697,0.16942606714629066,0.07793618196969104,3,stand
2.98278754,9.289786233333333,0.314128854,0.153020187620816,0.09419747771776098,0.07706547687973647,3,stand
2.9596429000000004,9.158739466666669,0.354512289,0.1517132506717807,0.12854255107043466,0.1649729715796967,3,stand
2.88925124,9.334319766666665,0.4440581713333333,0.1012552808562157,0.10044486343669631,0.11381124875507877,3,stand
2.8301924266666663,9.265045266666665,0.358502744,0.14146631188997652,0.09390876063002168,0.059303400433762254,3,stand
2.79890722,9.361135666666666,0.42745786599999996,0.12206444190701154,0.04186493518560892,0.09690103803650459,3,stand
2.8313097733333334,9.237910166666666,0.4747048826666667,0.19128498913404976,0.09655734568040436,0.10308683576635476,3,stand
2.73697534,9.305907666666668,0.561058402,0.08041272644747753,0.05671278113147599,0.08581141677035384,3,stand
2.826202013333334,9.303194133333333,0.3645682433333333,0.17275748681139227,0.14506563054336924,0.09978890219183648,3,stand
2.7278770999999997,9.367201166666666,0.47199137466666674,0.1363706187856095,0.13713117961510782,0.1619833321485427,3,stand
2.7115960400000003,9.277176366666668,0.431288702,0.08232999666444954,0.07693938593707275,0.11281026421704266,3,stand
2.7671432066666664,9.269035933333335,0.41819999866666663,0.056212452930485976,0.16807685064894104,0.11759371146607482,3,stand
2.378791833333333,9.373426266666668,0.46385083666666665,0.1858894529061969,0.1476719429664806,0.09816721168531044,3,stand
2.4499816066666664,9.420513566666667,0.2566662579999999,0.10861847913465249,0.08077821002970069,0.06334784999855382,3,stand
2.5018576,9.382045733333333,0.47167213999999996,0.2522954421962728,0.1701423969060143,0.18503091270506736,3,stand
2.54431604,9.370712933333332,0.26033748133333334,0.11947980740479486,0.13796636678875038,0.13181088393599422,3,stand
2.90441494,9.310696233333333,0.27645893320000003,0.1862230954504177,0.06657051835536808,0.13784651937296002,3,stand
2.9955570333333332,9.235196666666667,0.1096577860933333,0.15065424707947125,0.16549270156044185,0.1366631528758434,3,stand
2.9072880866666666,9.166082033333335,0.2017575558,0.12354307274540126,0.30567197595961026,0.14643845570257344,3,stand
2.952619673333333,9.3091002,0.19090351166666666,0.13171684627678437,0.1276381374242655,0.08651380262834571,3,stand
2.889730066666667,9.264247399999999,0.15882023113333332,0.09836301758324821,0.06986121515527316,0.13529141042292012,3,stand
2.8324271,9.303034766666665,0.20064022733333334,0.09376620152418629,0.05278153077845205,0.04823650970221718,3,stand
2.9317096799999995,9.309578933333334,0.10008068841333334,0.12121569988788698,0.10637491562039131,0.07783734490770924,3,stand
2.7072863466666672,9.229610266666667,0.1977671,0.17964919005930052,0.09727623738719356,0.062512390484848,3,stand
2.7336233866666664,9.3678396,0.24261984666666664,0.20241477097584573,0.18076808835041763,0.06073741734110891,3,stand
2.568418373333334,9.386036166666665,0.3209924433333333,0.1689896184476029,0.05969406786023555,0.095892625927334,3,stand
2.7122344933333333,9.3376717,0.19186121898666667,0.15819618425218315,0.12794435933357373,0.10415141060781066,3,stand
2.691643773333334,9.314367433333334,0.3696760333333333,0.19142478462573523,0.11515810041306405,0.1166818239152524,3,stand
3.097712733333333,9.1338391,0.3216309173333334,0.172193374382485,0.08213082626782553,0.10460177071502126,3,stand
3.161240813333334,9.221309866666667,0.20846152053333336,0.5257419029242839,0.2720829997017362,0.26914105221159607,3,stand
3.4132781666666667,9.118675466666666,0.190903511,0.18050942973009804,0.1440345892739041,0.07731091008539838,3,stand
3.1523022133333334,9.2085404,0.09577099226666666,0.11060331967827897,0.11578570440507145,0.0737576554270846,3,stand
3.2225342733333338,9.157781833333333,0.1818052626666666,0.1073596587130544,0.06022430385877299,0.09017082570065128,3,stand
3.1159092466666665,9.213169633333333,0.21356931106666668,0.14833962584209465,0.07750928798870928,0.06443732598930513,3,stand
3.145279,9.168795566666667,0.12785427499999996,0.08995352366388183,0.08156543811497698,0.06114816067633586,3,stand
3.214393713333334,9.1218679,0.18068794,0.07336171743647915,0.12236893705894372,0.04825065623609294,3,stand
3.2953202200000002,9.158260766666666,0.16536458153333336,0.07397755378195285,0.18475961141139077,0.21251603461317306,3,stand
3.3499097399999997,9.114525233333334,0.17270702053333334,0.0837794525856498,0.09063146453019531,0.11007292261983227,3,stand
3.2718563400000003,9.123464000000002,0.17861289933333335,0.09139047790259901,0.08984508123669623,0.04430378942878514,3,stand
3.361881073333333,9.137669933333333,0.10279419670666666,0.11675927079812226,0.11103958614560955,0.10193244105843363,3,stand
3.297395226666667,9.094572933333332,0.18803037979999998,0.08655985604139113,0.18222091750349784,0.11269768719893027,3,stand
